Airport Name,Frequency,Latitude,Longitude
Smithton Airport,10,-40.8349990845,145.0839996338
Adolino Bedin Regional Airport,10,-12.479177,-55.672341
Santiago Perez Airport,10,7.06888,-70.7369
Mac Dill Air Force Base,10,27.84930038,-82.52120209
Lewis University Airport,10,41.6072998,-88.09619904
Chafei Amsei Airport,10,-20.5844993591,-48.5941009521
Yuzhno-Sakhalinsk Airport,10,46.8886985779,142.7180023193
Leonard M Thompson International Airport,10,26.5114,-77.083503
Jiwani Airport,10,25.0678005219,61.8054008484
Nausori International Airport,10,-18.0433006287,178.5590057373
Winslow Lindbergh Regional Airport,10,35.021900177,-110.722999573
Samaná El Catey International Airport,10,19.2670001984,-69.7419967651
Gustavo Rojas Pinilla International Airport,10,12.5836,-81.7112
Changde Airport,10,28.9188995361,111.63999939
Usiminas Airport,10,-19.4706993103,-42.4875984192
Cataratas International Airport,10,-25.6002788544,-54.4850006104
Hooper Bay Airport,10,61.52389908,-166.1470032
Kumasi Airport,10,6.7145600319,-1.5908199549000002
Kunovice Airport,10,49.0293998718,17.439699173
Santa Bernardina International Airport,10,-33.3588981628,-56.4991989136
Cheraw Municipal Airport/Lynch Bellinger Field,10,34.71289825,-79.95700073
King Abdulaziz Air Base,10,26.2653999329,50.1520004272
Sachigo Lake Airport,10,53.8911018372,-92.1964035034
Majors Airport,10,33.0677986145,-96.0652999878
Enua Airport,10,-19.9678001404,-158.1190032959
Mojave Airport,10,35.05939865,-118.1520004
Avignon-Caumont Airport,10,43.9072990417,4.9018301964
Chetwynd Airport,10,55.6871986389,-121.6269989014
Galesburg Municipal Airport,10,40.9379997253,-90.431098938
Franklin County Airport,10,35.2051010132,-85.8981018066
Cangyuan Washan Airport,10,23.273889,99.373611
Vilankulo Airport,10,-22.0184001923,35.3133010864
Lake Macquarie Airport,10,-33.0667,151.647995
Beloyarskiy Airport,10,63.686901,66.698601
Kuopio Airport,10,63.0070991516,27.7978000641
Toksook Bay Airport,10,60.54140091,-165.0870056
Kitale Airport,10,0.971988976,34.9585990906
Xining Caojiabu Airport,10,36.5275,102.042999
Gyumri Shirak Airport,10,40.7504005432,43.8592987061
Pueblo Memorial Airport,10,38.289100647,-104.4970016479
Lintsang Airfield,10,23.7381000519,100.025001526
Angads Airport,10,34.7872009277,-1.9239900112
Mount Hagen Kagamuga Airport,10,-5.826789856,144.296005249
Mallacoota Airport,10,-37.5983009338,149.7200012207
Tri State Steuben County Airport,10,41.639702,-85.083504
Kunming Changshui International Airport,10,25.1019444,102.9291667
Sam Neua Airport,10,20.4183998108,104.0670013428
New Orleans NAS JRB/Alvin Callender Field,10,29.82530022,-90.03500366
Tangará da Serra Airport,10,-14.6619997025,-57.4435005188
Torres Airstrip,10,-13.3280000687,166.638000488
Peter O Knight Airport,10,27.915599823,-82.4493026733
Chicago Rockford International Airport,10,42.195400238,-89.0971984863
Humberto Ghizzo Bortoluzzi Regional Airport,10,-28.6753,-49.0596
Aioun el Atrouss Airport,10,16.7112998962,-9.6378803253
Texas Gulf Coast Regional Airport,10,29.1086006165,-95.462097168
Chicago O'Hare International Airport,10,41.9786,-87.9048
Ukhta Airport,10,63.5668983459,53.8046989441
Napaskiak Airport,10,60.70289993,-161.7779999
Monte Real Air Base,10,39.828335,-8.8875
Ivujivik Airport,10,62.417301178,-77.9253005981
Rukum Chaurjahari Airport,10,28.627001,82.195
Xieng Khouang Airport,10,19.450001,103.157997
Margaret Ekpo International Airport,10,4.9760198593,8.3472003937
Simikot Airport,10,29.9710998535,81.818901062
Statesboro Bulloch County Airport,10,32.4827003479,-81.7369003296
Gustavo Vargas Airport,10,6.45108,-71.7603
Carrasco International /General C L Berisso Airport,10,-34.838402,-56.0308
Barcaldine Airport,10,-23.5652999878,145.307006836
Guangzhou MR Air Base,10,32.3894004822,111.6949996948
Armstrong Airport,10,50.2902984619,-88.9096984863
Junin Airport,10,-34.5459,-60.9306
Findlay Airport,10,41.0135002136,-83.6687011719
General Ignacio P. Garcia International Airport,10,29.0958995819,-111.047996521
Béziers-Vias Airport,10,43.3235015869,3.3538999557
Las Cruces International Airport,10,32.2893981934,-106.9219970703
Itaituba Airport,10,-4.2423400879,-56.0007019043
Willow Run Airport,10,42.23789978,-83.53040314
Penticton Airport,10,49.4631004333,-119.6019973755
Pago Pago International Airport,10,-14.3310003281,-170.710006714
Laurence G Hanscom Field,10,42.47000122,-71.28900146
Esenboğa International Airport,10,40.1281013489,32.995098114
Gorno-Altaysk Airport,10,51.9667015076,85.8332977295
Tabiteuea South Airport,10,-1.4744399786,175.0639953613
Kanpur Airport,10,26.404301,80.410103
Kaimana Airport,10,-3.6445200443,133.6959991455
Menorca Airport,10,39.8625984192,4.2186498642
Jalalabad Airport,10,34.3997993469,70.4985961914
Siirt Airport,10,37.9789009094,41.8404006958
Wilkes County Airport,10,36.2228012085,-81.0982971191
Roberval Airport,10,48.5200004578,-72.2656021118
Al Asad Air Base,10,33.7855987549,42.4412002563
Marshall Islands International Airport,10,7.0647602081,171.2720031738
Atka Airport,10,52.22029877,-174.2059937
Arvaikheer Airport,10,46.2503013611,102.8020019531
Chita-Kadala Airport,10,52.026299,113.306
Mulia Airport,10,-3.7018,137.957
Kufra Airport,10,24.1786994934,23.313999176
Oulu Airport,10,64.9300994873,25.3546009064
Iberia Airport,10,-11.4116001129,-69.4887008667
Karratha Airport,10,-20.7122001648,116.773002625
Warri Airport,10,5.59611,5.81778
Surat Thani Airport,10,9.1325998306,99.135597229
Kasungu Airport,10,-13.0145998001,33.4686012268
Hikueru Atoll Airport,10,-17.5447006226,-142.6139984131
Incheon International Airport,10,37.4691009521,126.4509963989
Foumban Nkounja Airport,10,5.6369199753,10.7508001328
Ottumwa Regional Airport,10,41.10660172,-92.44789886
Nampula Airport,10,-15.1056003571,39.2817993164
Dnipropetrovsk International Airport,10,48.3572006226,35.1006011963
Iqaluit Airport,10,63.756402,-68.555801
Nanning Wuxu Airport,10,22.6082992554,108.1719970703
San Antonio International Airport,10,29.533700943,-98.4698028564
Soewondo Air Force Base,10,3.559167,98.671111
Nashville International Airport,10,36.1245002747,-86.6781997681
Cherif Al Idrissi Airport,10,35.1771011353,-3.8395199776
Modesto City Co-Harry Sham Field,10,37.62580109,-120.9540024
Schwerin Parchim Airport,10,53.426998,11.7834
Domodedovo International Airport,10,55.4087982178,37.9062995911
Helsinki Vantaa Airport,10,60.317199707,24.963300705
Ejin Banner-Taolai Airport,10,42.0155,101.0005
Buluh Tumbang (H A S Hanandjoeddin) Airport,10,-2.7457199097,107.754997253
Wenzhou Longwan International Airport,10,27.912201,120.851997
Alferez FAP Alfredo Vladimir Sara Bauer Airport,10,-2.7961299419000003,-76.4665985107
Nenana Municipal Airport,10,64.5473022461,-149.074005127
Fabio Alberto Leon Bentley Airport,10,1.25366,-70.2339
Francisco De Orellana Airport,10,-0.4628860056,-76.9868011475
Mitiga Airport,10,32.8941001892,13.2760000229
Sacramento Mather Airport,10,38.55390167,-121.2979965
Mayaguana Airport,10,22.379499,-73.013494
Timaru Airport,10,-44.3027992249,171.2250061035
Lemoore Naval Air Station (Reeves Field) Airport,10,36.33300018,-119.9520035
Tabubil Airport,10,-5.2786100000000005,141.225998
Oued Irara Airport,10,31.6730003357,6.1404399872
Krasnodar Pashkovsky International Airport,10,45.0346984863,39.170501709
El Tepual Airport,10,-41.4388999939,-73.09400177
Djerba Zarzis International Airport,10,33.875,10.7755002975
Haines Airport,10,59.2438011169,-135.5240020752
Allahabad Airport,10,25.4400997162,81.7339019775
Frank Pais International Airport,10,20.7856006622,-76.3151016235
Kaolack Airport,10,14.146900177,-16.0513000488
Saidu Sharif Airport,10,34.8135986328,72.3527984619
Pathein Airport,10,16.815201,94.7799
Marshfield Municipal Airport,10,44.6369018555,-90.1893005371
Cholet Le Pontreau Airport,10,47.0820999146,-0.8770639896
Wonju/Hoengseong Air Base (K-38/K-46),10,37.441201,127.963858
Rottnest Island Airport,10,-32.006699,115.540001
NAS Fort Worth JRB/Carswell Field,10,32.76919937,-97.4414978
Kostroma Sokerkino Airport,10,57.7969017029,41.0194015503
Amboseli Airport,10,-2.6450500488,37.2531013489
Madurai Airport,10,9.8345098496,78.0933990479
Sanday Airport,10,59.2503013611,-2.5766699314
Coonamble Airport,10,-30.9832992554,148.3760070801
Diosdado Macapagal International Airport,10,15.186,120.559998
Port Heiden Airport,10,56.9590988159,-158.6329956055
Hastings Airport,10,8.3971300125,-13.1290998459
Belgrade Nikola Tesla Airport,10,44.8184013367,20.3090991974
Oksibil Airport,10,-4.9071,140.6277
D. Casimiro Szlapelis Airport,10,-45.013599,-70.812202
Tucuruí Airport,10,-3.7860100269,-49.7202987671
Block Island State Airport,10,41.1680984497,-71.577796936
Jaisalmer Airport,10,26.8887004852,70.8649978638
Teslin Airport,10,60.1727981567,-132.7429962158
Martinique Aimé Césaire International Airport,10,14.5909996033,-61.003200531
Scarlett Martinez International Airport,10,8.3758802414,-80.1278991699
Decimomannu Air Base,10,39.354198,8.972480000000001
Mbanza Congo Airport,10,-6.2698998451,14.2469997406
Sarakhs Airport,10,36.5012016296,61.0648994446
Licenciado Benito Juarez International Airport,10,19.4363,-99.072098
Vila Rica Airport,10,-9.9794435501,-51.1422233582
Amata Airport,10,-26.1082992554,131.2070007324
Francisco B. Reyes Airport,10,12.1215000153,120.099998474
Oksywie Military Air Base,10,54.57970047,18.51720047
Cochstedt Airport,10,51.8563995361,11.42029953
Tan Son Nhat International Airport,10,10.8187999725,106.652000427
Loei Airport,10,17.4391002655,101.7220001221
Pitt Greenville Airport,10,35.6352005,-77.38529968
Bundaberg Airport,10,-24.9039001465,152.319000244
Ciudad Constitución Airport,10,25.0538005829,-111.6149978638
Flying Cloud Airport,10,44.8272018433,-93.4570999146
King Salmon Airport,10,58.67679977,-156.6490021
Plattsburgh International Airport,10,44.6509017944,-73.4681015015
Malakal Airport,10,9.5589704514,31.6522006989
Chanute Martin Johnson Airport,10,37.668800354,-95.4850997925
First Flight Airport,10,36.0181999207,-75.6713027954
Sligo Airport,10,54.2802009583,-8.5992097855
Gassim Airport,10,26.3027992249,43.7743988037
Abaco I Walker C Airport,10,27.2667007446,-78.3996963501
The Florida Keys Marathon Airport,10,24.726101,-81.051399
Cumaná (Antonio José de Sucre) Airport,10,10.4503326416,-64.1304702759
Ayers Rock Connellan Airport,10,-25.1861,130.975998
Dothan Regional Airport,10,31.3213005066,-85.4496002197
Jieyang Chaoshan International Airport,10,23.552,116.5033
Lins Airport,10,-21.6639995575,-49.7304992676
Seldovia Airport,10,59.442401886,-151.703994751
Celle Airport,10,52.5912017822,10.0221004486
Norrköping Airport,10,58.5862998962,16.2506008148
Novy Urengoy Airport,10,66.0693969727,76.5203018188
9 de Maio - Teixeira de Freitas Airport,10,-17.5244998932,-39.6684989929
Faaite Airport,10,-16.6867008209,-145.328994751
Rach Gia Airport,10,9.9580299723,105.132379532
Svolvær Helle Airport,10,68.2433013916,14.6691999435
Rainbow Lake Airport,10,58.4914016724,-119.4079971313
Méribel Altiport,10,45.407003,6.577942
Damascus International Airport,10,33.4114990234,36.5155982971
Marfa Municipal Airport,10,30.371099,-104.017997
Bhagatanwala Airport,10,32.056098938,72.9484024048
Mikonos Airport,10,37.4351005554,25.3481006622
Bourges Airport,10,47.0581016541,2.3702800274
German Olano Airport,10,6.18472,-67.4932
Cam Ranh Airport,10,11.9982004166,109.21900177
Carnarvon Airport,10,-24.880211,113.67174
Seward Airport,10,60.1268997192,-149.4190063477
Khatanga Airport,10,71.9781036377,102.4909973145
Dembidollo Airport,10,8.553999900800001,34.858001709
Lankaran International Airport,10,38.7463989258,48.8180007935
Santa Maria Pub/Capt G Allan Hancock Field,10,34.89889908,-120.4570007
Eirunepé Airport,10,-6.6395301819,-69.8797988892
Portland International Jetport Airport,10,43.64619827,-70.30930328
Greenbrier Valley Airport,10,37.8582992554,-80.3994979858
Bateen Airport,10,24.4283008575,54.4580993652
Mayor Buenaventura Vivas International Airport,10,7.56538,-72.035103
Portland Hillsboro Airport,10,45.540401,-122.949997
Oyem Airport,10,1.5431100130000002,11.5813999176
Lancang Jingmai Airport,10,22.415833,99.786389
Can Tho International Airport,10,10.085100174,105.711997986
Quonset State Airport,10,41.5970993042,-71.4121017456
Debre Tabor Airport,10,11.9670000076,38.0
Santa Teresita Airport,10,-36.5423,-56.7218
Harrismith Airport,10,-28.2350997925,29.1061992645
Mariscal Lamar Airport,10,-2.88947,-78.984398
Chapais Airport,10,49.771900177,-74.5280990601
Paya Lebar Air Base,10,1.3604199886,103.9100036621
Cabinda Airport,10,-5.5969901085,12.1884002686
Pellston Regional Airport of Emmet County Airport,10,45.57089996,-84.79669952
Moenjodaro Airport,10,27.3351993561,68.1430969238
Danville Regional Airport,10,36.5728988647,-79.3360977173
Uléi Airport,10,-16.3297,168.3011
Saint-Nazaire-Montoir Airport,10,47.3105556,-2.1566667
Ust-Kamennogorsk Airport,10,50.0365982056,82.4942016602
Astoria Regional Airport,10,46.158000946,-123.878997803
Grand Forks Airport,10,49.0155982971,-118.4309997559
Tri-Cities Regional TN/VA Airport,10,36.475201,-82.407401
Hwange (Town) Airport,10,-18.362967,26.519791
Mitiaro Island Airport,10,-19.8425006866,-157.7030029297
Docker River Airport,10,-24.8600006104,129.0700073242
Brackett Field,10,34.0915985107,-117.7819976807
Hobart Regional Airport,10,34.991317,-99.051313
Vernon Airport,10,50.2481002808,-119.3310012817
St Louis Lambert International Airport,10,38.748697,-90.370003
Egal International Airport,10,9.5181703568,44.0887985229
Kanti Airport,10,25.9883003235,95.6744003296
Langebaanweg Airport,10,-32.9688987732,18.1602993011
Sacramento International Airport,10,38.695400238,-121.591003418
Kadapa Airport,10,14.51,78.772778
Naypyidaw Airport,10,19.623501,96.200996
Nzérékoré Airport,10,7.8060193062,-8.7017974854
Dare County Regional Airport,10,35.91899872,-75.69550323
Schenectady County Airport,10,42.8525009155,-73.9289016724
Minsk 1 Airport,10,53.8644981384,27.5396995544
Kabri Dehar Airport,10,6.734,44.252998
Jeju International Airport,10,33.5112991333,126.4929962158
Augusta Regional At Bush Field,10,33.3698997498,-81.9645004272
Flamingo International Airport,10,12.1309995651,-68.2685012817
Eloy Alfaro International Airport,10,-0.9460780025,-80.6788024902
Laoag International Airport,10,18.1781005859,120.5319976807
Ignace Municipal Airport,10,49.4296989441,-91.7177963257
Birmingham International Airport,10,52.4538993835,-1.7480299473
Muscat International Airport,10,23.5932998657,58.2844009399
Hamburg-Finkenwerder Airport,10,53.5352783203,9.8355560303
Sultan Thaha Airport,10,-1.6380200386,103.6439971924
Akiak Airport,10,60.9029006958,-161.231002808
Godthaab / Nuuk Airport,10,64.19090271,-51.6781005859
Yichang Sanxia Airport,10,30.55655,111.479988
Istanbul Airport,10,41.275278,28.751944
El Tajín National Airport,10,20.6026992798,-97.4608001709
Brigadeiro Lysias Rodrigues Airport,10,-10.2915000916,-48.3569984436
Longana Airport,10,-15.3066997528,167.966995239
Hornafjörður Airport,10,64.295601,-15.2272
Trat Airport,10,12.274600029,102.319000244
San Antonio Del Tachira Airport,10,7.8408298492,-72.4396972656
Glasgow Prestwick Airport,10,55.5093994141,-4.5866699219
Zumbi dos Palmares Airport,10,-9.5108098984,-35.7916984558
Stockholm Skavsta Airport,10,58.7886009216,16.9122009277
Montpellier-Méditerranée Airport,10,43.5761985779,3.9630100727
Kilaguni Airport,10,-2.9106099606,38.0652008057
Niamtougou International Airport,10,9.7673301697,1.0912499428
Zenata – Messali El Hadj Airport,10,35.0167007446,-1.4500000477
Khrabrovo Airport,10,54.8899993896,20.5925998688
Chubu Centrair International Airport,10,34.8583984375,136.8049926758
Kuala Lumpur International Airport,10,2.745579958,101.7099990845
South Arkansas Regional At Goodwin Field,10,33.2210006714,-92.8133010864
Lynchburg Regional Preston Glenn Field,10,37.3266983032,-79.2004013062
Gombe Lawanti International Airport,10,10.2983333333,10.8963888889
Ilorin International Airport,10,8.4402103424,4.4939198494
Tri-State/Milton J. Ferguson Field,10,38.36669922,-82.55799866
Gisenyi Airport,10,-1.6771999598,29.2588996887
Anaa Airport,10,-17.3526000977,-145.5099945068
Warton Airport,10,53.745098,-2.88306
Redzikowo Air Base,10,54.4789009094,17.1075000763
Bacolod-Silay Airport,10,10.7764,123.014999
Tancredo Thomas de Faria Airport,10,-25.3875007629,-51.520198822
Vestmannaeyjar Airport,10,63.4243011475,-20.2789001465
Peterborough Airport,10,44.2299995422,-78.3632965088
Harry Clever Field,10,40.4709014893,-81.4197006226
Northwest Florida Beaches International Airport,10,30.357106,-85.795414
La Grande-4 Airport,10,53.754699707,-73.6753005981
Pukaki Airport,10,-44.2350006104,170.117996216
Chetumal International Airport,10,18.504699707,-88.3267974854
Keokuk Municipal Airport,10,40.4598999023,-91.4284973145
Winnipeg / James Armstrong Richardson International Airport,10,49.9099998474,-97.2398986816
Norman Wells Airport,10,65.2816009521,-126.797996521
Bellingham International Airport,10,48.7928009033,-122.5380020142
Downsview Airport,10,43.7425003052,-79.4655990601
Presidente Juscelino Kubistschek International Airport,10,-15.8691673279,-47.9208335876
RAF Linton-On-Ouse,10,54.0489006042,-1.2527500391
Valdosta Regional Airport,10,30.7824993134,-83.2767028809
Hollister Municipal Airport,10,36.8932991028,-121.410003662
Tarauacá Airport,10,-8.1552600861,-70.7833023071
Jomo Kenyatta International Airport,10,-1.319239974,36.9277992249
Yeerqiang Airport,10,38.281055,77.075192
Los Roques Airport,10,11.9499998093,-66.6699981689
Talkeetna Airport,10,62.3204994202,-150.0939941406
Alamogordo White Sands Regional Airport,10,32.8399009705,-105.990997314
Newquay Cornwall Airport,10,50.4406013489,-4.9954099655
